Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
17747,The Cognitive Style of PowerPoint: Pitching Out Corrupts Within,Edward R. Tufte,"Tufte, Edward R.",,"=""0961392169""","=""9780961392161""",5,4.07,Graphics Press,Hardcover,31,2006,2003,2012/06/14,2012/06/16,"information-studies, library","information-studies (#48), library (#40)",read,"This was a much more engaging read than I expected it to be.  It's not just a cranky old academic complaining about style.  He really rips PowerPoint apart.  The in-depth analysis of the NASA incident is especially damning. PowerPoints were used in place of technical reports when they were assessing the damage to the Space Shuttle Columbia's wing.  Although the evidence did not truly suggest the shuttle would be fine, the takeaway from reading the PowerPoints was that everything would be OK.  Instead the shuttle overheated and blew up upon reentry. <br/><br/>This was especially interesting for me, having just recently finished ""Understanding Media"" by Marshall McLuhan. I could sense McLuhan's ideas underneath Tufte's text.  Tufte argues that PowerPoint is a marketer's tool for sales pitches, which are not intended to deliver true information.  They exist to manipulate the audience.  And that is what has become of our scientific, academic and professional meetings.  We do not deliver evidence with PowerPoint, we deliver a sales pitch.  The result is poor decision making.  I'd love to hear both authors thoughts about Twitter (if McLuhan was still alive).  This has certainly changed my perception of PowerPoint.",,,,,,0,,,,,
7324538,Living in the End Times,Slavoj Žižek,"Žižek, Slavoj",,"=""184467598X""","=""9781844675982""",0,3.79,Verso,Hardcover,432,2010,2010,,2012/06/15,to-read,to-read (#237),to-read,,,,,,,0,,,,,
6584405,Incognito,Ed Brubaker,"Brubaker, Ed","Sean Phillips, Val Staples, Bill Hader","=""0785139796""","=""9780785139799""",3,3.99,Marvel ,Paperback,166,2009,2009,2012/06/12,2012/06/13,"comix, library","comix (#55), library (#41)",read,,,,,,,0,,,,,
7508574,"Political Awakenings: Conversations With Twenty of the World's Most Influential Writers, Politicians, and Activists",Harry Kreisler,"Kreisler, Harry",,"=""1595583408""","=""9781595583406""",0,3.96,"New Press, The",Paperback,288,2010,2010,,2012/06/12,"to-read, political-science","to-read (#236), political-science (#21)",to-read,,,,,,,0,,,,,
102439,Rainbows End,Vernor Vinge,"Vinge, Vernor",,"=""0812536363""","=""9780812536362""",3,3.76,Tor Science Fiction,Paperback,381,2007,2006,2012/06/25,2012/06/12,scifi,scifi (#75),read,,,,,,,0,,,,,
304806,Synners,Pat Cadigan,"Cadigan, Pat",Neil Gaiman,"=""1568581858""","=""9781568581859""",0,3.74,Thunder's Mouth Press,Paperback,448,2001,1991,,2012/06/10,"to-read, cyberpunk, scifi","to-read (#235), cyberpunk (#9), scifi (#74)",to-read,,,,,,,0,,,,,
304813,Mindplayers,Pat Cadigan,"Cadigan, Pat",,"=""0575042427""","=""9780575042421""",0,3.79,Gollancz,,288,1988,1987,,2012/06/10,"to-read, cyberpunk, scifi","to-read (#234), cyberpunk (#8), scifi (#73)",to-read,,,,,,,0,,,,,
154374,"Avengers Legends, Vol. 1: Avengers Forever",Kurt Busiek,"Busiek, Kurt","Roger Stern, Carlos Pacheco","=""0785107568""","=""9780785107569""",1,3.86,Marvel Comics Group,Paperback,296,2001,2001,2012/06/01,2012/06/05,"comix, library","comix (#54), library (#42)",read,,,,,,,0,,,,,
294459,Miss Lonelyhearts / The Day of the Locust,Nathanael West,"West, Nathanael",,"=""0811202151""","=""9780811202152""",4,3.92,New Directions Publishing Corporation (NY),Paperback,185,1969,1939,1998/01/01,2012/06/05,,,read,,,,,,,0,,,,,
13497021,The Blind Giant,Nick Harkaway,"Harkaway, Nick",,"=""1848546416""","=""9781848546417""",0,3.76,John Murray,Hardcover,352,2012,2012,,2012/06/05,to-read,to-read (#233),to-read,,,,,,,0,,,,,
101191,What Makes Sammy Run?,Budd Schulberg,"Schulberg, Budd",,"=""0375508317""","=""9780375508318""",4,4.04,Random House,Hardcover,320,2002,1941,,2012/06/05,american,american (#45),read,,,,,,,0,,,,,
13153242,Batman: Death by Design,Chip Kidd,"Kidd, Chip",Dave Taylor,"=""1401234534""","=""9781401234539""",0,3.72,DC Comics,Hardcover,112,2012,2012,,2012/06/05,to-read,to-read (#232),to-read,,,,,,,0,,,,,
25089,Why Buildings Stand Up: The Strength of Architecture,Mario Salvadori,"Salvadori, Mario","Saralinda Hooker, Christopher Ragus","=""0393306763""","=""9780393306767""",0,3.91,W. W. Norton & Company,Paperback,320,2002,1980,,2012/05/29,to-read,to-read (#231),to-read,,,,,,,0,,,,,
586996,Why Buildings Fall Down: Why Structures Fail,Matthys Levy,"Levy, Matthys",Mario Salvadori,"=""039331152X""","=""9780393311525""",0,3.95,W. W. Norton & Company,Paperback,352,2002,1992,,2012/05/29,to-read,to-read (#230),to-read,,,,,,,0,,,,,
13129592,Language: The Cultural Tool,Daniel L. Everett,"Everett, Daniel L.",,"=""0307378535""","=""9780307378538""",0,3.64,Pantheon,Hardcover,368,2012,2012,,2012/04/24,to-read,to-read (#229),to-read,,,,,,,0,,,,,
4045524,Sex and War: How Biology Explains Warfare and Terrorism and Offers a Path to a Safer World,Malcolm Potts,"Potts, Malcolm",Thomas Hayden,"=""1933771577""","=""9781933771571""",0,3.97,BenBella Books,Hardcover,457,2008,2008,,2012/04/24,to-read,to-read (#228),to-read,,,,,,,0,,,,,
39001,"Power, Sex, Suicide: Mitochondria and the Meaning of Life",Nick Lane,"Lane, Nick",,"=""0199205647""","=""9780199205646""",4,4.25,"Oxford University Press, USA",Paperback,354,2006,2005,2012/06/04,2012/04/23,biology,biology (#6),read,,,,,,,0,,,,,
9807852,Braintrust: What Neuroscience Tells Us About Morality,Patricia S. Churchland,"Churchland, Patricia S.",,"=""069113703X""","=""9780691137032""",0,3.81,Princeton University Press,Hardcover,273,2011,2011,,2012/04/18,to-read,to-read (#227),to-read,,,,,,,0,,,,,
13033022,The Folly of Fools: The Logic of Deceit and Self-Deception in Human Life,Robert Trivers,"Trivers, Robert",,"=""9780465027""","=""""",0,3.52,Basic Books,Hardcover,397,2011,2011,,2012/04/18,to-read,to-read (#226),to-read,,,,,,,0,,,,,
7286895,The Penguin and the Leviathan: How Cooperation Triumphs over Self-Interest,Yochai Benkler,"Benkler, Yochai",,"=""0385525761""","=""9780385525763""",0,3.71,Crown Business,Hardcover,272,2011,2011,,2012/04/18,to-read,to-read (#225),to-read,,,,,,,0,,,,,
533056,Philosophy of Technology,Jan Kyrre Berg Olsen,"Olsen, Jan Kyrre Berg",,"=""8799101386""","=""9788799101382""",0,4.00,Automatic Press Publishing,Paperback,284,2007,2007,,2012/04/18,to-read,to-read (#224),to-read,,,,,,,0,,,,,
704227,Technology and the Character of Contemporary Life: A Philosophical Inquiry,Albert Borgmann,"Borgmann, Albert",,"=""0226066290""","=""9780226066295""",0,4.16,University Of Chicago Press,Paperback,310,1987,1984,,2012/04/18,to-read,to-read (#223),to-read,,,,,,,0,,,,,
511975,Autonomous Technology: Technics-Out-Of-Control as a Theme in Political Thought,Langdon Winner,"Winner, Langdon",,"=""0262730499""","=""9780262730495""",0,4.25,Mit Press,Paperback,396,1978,1977,,2012/04/18,to-read,to-read (#222),to-read,,,,,,,0,,,,,
8722680,Technics and Civilization,Lewis Mumford,"Mumford, Lewis",Langdon Winner,"=""0226550273""","=""9780226550275""",0,4.30,University Of Chicago Press,Paperback,528,2010,1934,,2012/04/18,to-read,to-read (#221),to-read,,,,,,,0,,,,,
7789323,Cartographies of Time: A History of the Timeline,Daniel Rosenberg,"Rosenberg, Daniel",Anthony Grafton,"=""1568987633""","=""9781568987637""",0,3.95,Princeton Architectural Press,Hardcover,272,2010,2010,,2012/04/18,"to-read, information-studies","to-read (#220), information-studies (#47)",to-read,,,,,,,0,,,,,
6944326,The Information Master: Jean-Baptiste Colbert's Secret State Intelligence System,Jacob Soll,"Soll, Jacob",,"=""0472116908""","=""9780472116904""",0,4.00,University of Michigan Press,Hardcover,328,2009,2009,,2012/04/18,"to-read, information-studies","to-read (#219), information-studies (#46)",to-read,,,,,,,0,,,,,
592027,"A Social History of Knowledge: From Gutenberg to Diderot, Based on the First Series of Vonhoff Lectures Given at the University of Groningen (Netherlands)",Peter Burke,"Burke, Peter",,"=""0745624855""","=""9780745624853""",0,3.82,Polity Press,Paperback,268,2000,2000,,2012/04/18,"to-read, information-studies","to-read (#218), information-studies (#45)",to-read,,,,,,,0,,,,,
3871873,Who Controls the Internet?: Illusions of a Borderless World,Jack L. Goldsmith,"Goldsmith, Jack L.",Tim Wu,"=""0195340647""","=""9780195340648""",4,3.81,"Oxford University Press, USA",Paperback,224,2008,2006,2012/04/16,2012/04/17,"history, information-studies, political-science","history (#11), information-studies (#44), political-science (#20)",read,"An excellent short history of the Internet that tries to put to rest the 90's libertarian prophecy of the Internet as the great globalizer and destroyer of nation states. The authors put clear arguments forward that show how the physical coercion of territorial governments can control the Internet, with the great firewall of China as an extreme example. Governments can coerce ISPs, which in turn can filter and shape the Internet. They can coerce financial service providers, which can make or break an online vendor. And so on. But this is not such a bad thing, according to them. The authors point out how the mundane presence of government gives the Internet the stability it needs to thrive as a marketplace. Their argument is valid, but I cannot imagine it will convince the most radical of the Internet libertarians. Stability is only necessary for businesses looking to make a buck through the Internet. The hippie culture of the early Internet enthusiasts could care less about the fortunes of eBay, wsj.com, Yahoo!, or any other example the authors bring forward.<br/><br/>Overall, this is a great read. It's fairly short, and manages to put forth a narrative style throughout much of it, which makes it that much more engaging.<br/><br/>The story about Jon Postel splitting the root of the Internet in the late 90's was particularly interesting. I'm don't know how I managed to earn my degree without learning about that before.",,,,,,0,,,,,
7811050,Being Wrong: Adventures in the Margin of Error,Kathryn Schulz,"Schulz, Kathryn",,"=""0061176044""","=""9780061176043""",0,3.91,Ecco,Hardcover,405,2010,2010,,2012/04/10,to-read,to-read (#217),to-read,,,,,,,0,,,,,
1119725,Information Feudalism: Who Owns the Knowledge Economy?,Peter Drahos,"Drahos, Peter",John Braithwaite,"=""1595581227""","=""9781595581228""",0,4.03,The New Press,Paperback,253,2007,2002,,2012/04/10,to-read,to-read (#216),to-read,,,,,,,0,,,,,
433439,Elements of Information Theory,Thomas M. Cover,"Cover, Thomas M.",Joy A. Thomas,"=""0471241954""","=""9780471241959""",0,4.09,Wiley-Interscience,Hardcover,748,2006,1991,,2012/03/29,"to-read, information-studies","to-read (#215), information-studies (#43)",to-read,,,,,,,0,,,,,
6665901,"The Ware Tetralogy (Ware, #1-4)",Rudy Rucker,"Rucker, Rudy",William Gibson,"=""1607012111""","=""9781607012115""",5,3.77,Prime Books,Paperback,751,2010,2010,2012/12/30,2012/03/23,"cyberpunk, scifi","cyberpunk (#7), scifi (#72)",read,"This is definitely the wildest set of cyberpunk stories I've ever read. It's filled with sex, drugs, and robots...often at the same time.  Each book in the series gets more gonzo than the previous one. Imagine a book co-written by Isaac Asimov and Hunter S. Thompson and Douglas Hofstadter: lots of interesting speculation about robots and consciousness set in a world populated by utterly depraved people.<br/><br/>All four of the books are fun reads, but I think the second book, ""Wetware"", is probably the best of the four.",,,,,,0,,,,,
11982578,Space Chronicles: Facing the Ultimate Frontier,Neil deGrasse Tyson,"Tyson, Neil deGrasse",Avis Lang,"=""0393082105""","=""9780393082104""",0,3.96,W. W. Norton  Company,Hardcover,364,2012,2012,,2012/03/22,to-read,to-read (#214),to-read,,,,,,,0,,,,,
11346470,Connectome: How the Brain's Wiring Makes Us Who We Are,Sebastian Seung,"Seung, Sebastian",,"=""0547508182""","=""9780547508184""",0,3.79,Houghton Mifflin Harcourt Trade,Hardcover,359,2012,2012,,2012/03/22,"to-read, cognitive-science","to-read (#213), cognitive-science (#25)",to-read,,,,,,,0,,,,,
11814478,"Republic, Lost: How Money Corrupts Congress--and a Plan to Stop It",Lawrence Lessig,"Lessig, Lawrence",,"=""0446576433""","=""9780446576437""",5,4.15,Twelve,Hardcover,400,2011,2011,2012/04/04,2012/03/22,political-science,political-science (#19),read,"An excellent work on the ultimate problem with American government today: campaign finance. Why can't Congress solve any of our significant problems? Because the members of Congress are constantly pandering to the whims of their campaign contributors and not to the voters. They talk big during election cycles, but when it comes to legislating, all their ideals go out the window. This book does a very good job of describing dependency corruption and how it is different from quid pro quo corruption. Lessig makes an excellent argument about why this is the most important political issue. All of our other problems cannot be resolved with a broken system. We must fix the system first. He discusses the Citizen's United court case and how it effects the issue. And he gives four strategies for effecting change in the system. I wish I could convince more people to read this.",,,,,,0,,,,,
13252205,Wired for Culture: Origins of the Human Social Mind,Mark Pagel,"Pagel, Mark",,"=""0393065871""","=""9780393065879""",0,3.88,W. W. Norton & Company,Hardcover,432,2012,2012,,2012/03/21,to-read,to-read (#212),to-read,,,,,,,0,,,,,
66354,Flow: The Psychology of Optimal Experience,Mihaly Csikszentmihalyi,"Csikszentmihalyi, Mihaly",,"=""0060920432""","=""9780060920432""",0,4.10,Harper Perennial,Paperback,320,1990,1990,,2012/03/19,to-read,to-read (#211),to-read,,,,,,,0,,,,,
2416278,Design and the Elastic Mind,Museum of Modern Art (New York),"York), Museum of Modern Art (New","Peter Hall, Ted Sargent","=""0870707329""","=""9780870707322""",0,4.18,Museum of Modern Art,Paperback,191,2008,2008,,2012/03/19,to-read,to-read (#210),to-read,,,,,,,0,,,,,
7857169,Macrowikinomics: Rebooting Business and the World,Don Tapscott,"Tapscott, Don",Anthony D. Williams,"=""1591843561""","=""9781591843566""",0,3.67,Portfolio,Hardcover,432,2010,2010,,2012/03/19,to-read,to-read (#209),to-read,,,,,,,0,,,,,
586106,Reading Comics,Douglas Wolk,"Wolk, Douglas",,"=""0306815095""","=""9780306815096""",0,3.69,Da Capo Press,Hardcover,416,2007,2007,,2012/03/19,to-read,to-read (#208),to-read,,,,,,,0,,,,,
8520362,The Grand Design,Stephen Hawking,"Hawking, Stephen",Leonard Mlodinow,"=""0553805371""","=""9780553805376""",4,4.00,Bantam,Hardcover,199,2010,2010,2012/03/19,2012/03/17,physics,physics (#7),read,,,,,,,0,,,,,
1155314,God Is Dead,Ron Currie Jr.,"Jr., Ron Currie",,"=""0670038679""","=""9780670038671""",3,3.75,Viking Adult,Hardcover,182,2007,2007,2012/03/21,2012/03/08,,,read,,,,,,,0,,,,,
6027309,Gödel's Proof,Ernest Nagel,"Nagel, Ernest","James Roy Newman, Douglas R. Hofstadter","=""0814758371""","=""9780814758373""",4,4.14,New York University Press,Paperback,129,2008,1958,2012/03/08,2012/03/05,math,math (#1),read,,,,,,,0,,,,,
12854055,The Steel Seraglio ,Mike Carey,"Carey, Mike","Linda Carey, Louise Carey, Nimit Malavia","=""1926851536""","=""9781926851532""",0,4.13,ChiZine Publications,Paperback,424,2012,2012,,2012/03/03,to-read,to-read (#207),to-read,,,,,,,0,,,,,
12904430,Joe Golem and the Drowning City: An Illustrated Novel,Mike Mignola,"Mignola, Mike",Christopher Golden,"=""1429940794""","=""9781429940795""",0,3.69,St. Martin's Press,ebook,288,2012,2012,,2012/03/03,to-read,to-read (#206),to-read,,,,,,,0,,,,,
9598,Deadeye Dick,Kurt Vonnegut,"Vonnegut, Kurt",,"=""0385334176""","=""9780385334174""",3,3.80,Dial Press,Paperback,271,2009,1982,2012/03/04,2012/03/03,american,american (#44),read,,,,,,,0,,,,,
9844623,Feynman,Jim Ottaviani,"Ottaviani, Jim",Leland Myrick,"=""1596432594""","=""9781596432598""",4,3.89,First Second,Hardcover,266,2011,2011,2013/11/03,2012/03/02,"comix, physics, library","comix (#64), physics (#12), library (#28)",read,,,,,,,0,,,,,
13059717,Consent of the Networked: The Worldwide Struggle For Internet Freedom,Rebecca MacKinnon,"MacKinnon, Rebecca",,"=""0465024424""","=""9780465024421""",0,3.88,Basic Books,Hardcover,320,2012,2012,,2012/02/27,to-read,to-read (#205),to-read,,,,,,,0,,,,,
2845024,Anathem,Neal Stephenson,"Stephenson, Neal",,"=""0061474096""","=""9780061474095""",5,4.18,William Morrow,Hardcover,937,2008,2008,2012/03/01,2012/02/19,scifi,scifi (#71),read,,,,,,,0,,,,,
11425416,Number Words And Number Symbols,Karl A. Menninger,"Menninger, Karl A.",,"=""0262130408""","=""9780262130400""",0,3.96,,,,,1977,,2012/02/18,to-read,to-read (#204),to-read,,,,,,,0,,,,,
782433,Beer: Tap Into the Art and Science of Brewing,Charles W. Bamforth,"Bamforth, Charles W.",,"=""0195154797""","=""9780195154795""",1,3.70,"Oxford University Press, USA",Hardcover,256,2003,2003,,2012/02/16,"food, abandoned","food (#5), abandoned (#3)",abandoned,,,,,,,0,,,,,
160064,"Buddha, Vol. 3: Devadatta (Buddha, #3)",Osamu Tezuka,"Tezuka, Osamu",,"=""1932234454""","=""9781932234459""",3,4.25,Vertical,Hardcover,322,2004,1983,2012/02/18,2012/02/16,"comix, library","comix (#53), library (#43)",read,,,,,,,0,,,,,
9813,The Nonexistent Knight & The Cloven Viscount,Italo Calvino,"Calvino, Italo",,"=""0156659751""","=""9780156659758""",0,4.02,Harvest Books,Paperback,246,1977,1959,,2012/02/12,to-read,to-read (#203),to-read,,,,,,,0,,,,,
1180486,The Egg Code,Mike Heppner,"Heppner, Mike",,"=""0375727256""","=""9780375727252""",3,3.23,Vintage,Paperback,512,2003,2002,2013/03/29,2012/02/12,,,read,,,,,,,0,,,,,
9860471,Angelmaker,Nick Harkaway,"Harkaway, Nick",,"=""043402094X""","=""9780434020942""",0,3.94,William Heinemann,Hardcover,568,2012,2012,,2012/02/12,to-read,to-read (#202),to-read,,,,,,,0,,,,,
9875493,2030: The Real Story of What Happens to America,Albert Brooks,"Brooks, Albert",,"=""0312583729""","=""9780312583729""",0,3.46,St. Martin's Press,Hardcover,375,2011,2011,,2012/02/09,to-read,to-read (#201),to-read,,,,,,,0,,,,,
101869,"The Atrocity Archives (Laundry Files, #1)",Charles Stross,"Stross, Charles",,"=""0441013651""","=""9780441013654""",0,3.96,Ace,Paperback,345,2006,2004,,2012/02/08,to-read,to-read (#200),to-read,,,,,,,0,,,,,
11371,It Can't Happen Here,Sinclair Lewis,"Lewis, Sinclair","Christopher Hurt, Michael R.  Meyer","=""045121658X""","=""9780451216588""",0,3.83,NAL Trade,Paperback,400,2005,1935,,2012/02/08,to-read,to-read (#199),to-read,,,,,,,0,,,,,
6990457,Piracy: The Intellectual Property Wars from Gutenberg to Gates,Adrian Johns,"Johns, Adrian",,"=""0226401189""","=""9780226401188""",0,3.82,University Of Chicago Press,Hardcover,640,2010,2010,,2012/02/02,"to-read, intellectal-property-law, information-studies","to-read (#198), intellectal-property-law (#8), information-studies (#42)",to-read,,,,,,,0,,,,,
12750840,The End of Illness,David B. Agus,"Agus, David B.",,"=""1451610173""","=""9781451610178""",0,3.47,Free Press,Hardcover,335,2012,2011,,2012/02/02,"to-read, health","to-read (#197), health (#3)",to-read,,,,,,,0,,,,,
10639,The Paradox of Choice: Why More Is Less,Barry Schwartz,"Schwartz, Barry",,"=""0060005696""","=""9780060005696""",0,3.83,Harper Perennial,Paperback,265,2005,2004,,2012/01/30,to-read,to-read (#196),to-read,,,,,,,0,,,,,
9744813,Practical Wisdom: The Right Way To Do the Right Thing,Barry Schwartz,"Schwartz, Barry",Kenneth Sharpe,"=""1594487839""","=""9781594487835""",0,3.61,Riverhead Books,Hardcover,336,2010,2010,,2012/01/30,to-read,to-read (#195),to-read,,,,,,,0,,,,,
12799077,The Information Diet: A Case for Conscious Consumption,Clay A. Johnson,"Johnson, Clay A.",,"=""1449304680""","=""9781449304683""",0,3.45,O'Reilly,Hardcover,150,2012,2011,,2012/01/24,to-read,to-read (#194),to-read,,,,,,,0,,,,,
13059255,The Professor's Assassin,Matthew Pearl,"Pearl, Matthew",,"=""""","=""""",0,3.55,,Kindle Edition,60,,2011,,2012/01/05,to-read,to-read (#193),to-read,,,,,,,0,,,,,
3007704,The Gone-Away World ,Nick Harkaway,"Harkaway, Nick",,"=""0434018422""","=""9780434018420""",5,4.13,William Heinemann,Hardcover,531,2008,2008,2012/02/11,2012/01/05,scifi,scifi (#70),read,"This book was awesome! I highly recommend it to anyone who loves science fiction or hates the dehumanizing structures of corporations. The book is an excellent modern example of the former and a clever, articulate invective against the latter.<br/><br/>Corporations have been on my mind a lot lately, mostly because of non-fiction books and lectures I have come across, as well as recent political debates. I found it delightful to read a work of fiction that pulls a lot of those threads together and presents the ideas in a new way with strings of words that haven't been used before. His taxonomy of ""pencilneck"" company men was particularly enjoyable.<br/><br/>The book is an examination of the multiple personas that people have and the way that corporations exploit them. The company man is expected to squash his most human traits and to become a cog in the machine, with no qualms about immoral or inhuman actions. Those that are unwilling or unable to switch off their humanity are replaced by those who can.<br/><br/>I am surprised that I had not heard of this book before. It was published four years ago. I only happened to find it at the library because the paperback has a very bright orange cover that called out to me to pick it up. This book is the perfect piece of science fiction for our times. I hope some of my friends read it so I can discuss it with them.",,,,,,0,,,,,
5305916,Human Behaviour And The Principle Of Least Effort,George Kingsley Zipf,"Zipf, George Kingsley",,"=""0028558308""","=""9780028558301""",0,4.33,,,,,2012,,2012/01/05,to-read,to-read (#192),to-read,,,,,,,0,,,,,
76527,"The Life and Opinions of Tristram Shandy, Gentleman",Laurence Sterne,"Sterne, Laurence",Melvyn New,"=""0141439777""","=""9780141439778""",0,3.74,Penguin,Paperback,784,2003,1767,,2011/12/30,"british, kindle, abandoned","british (#25), kindle (#3), abandoned (#2)",abandoned,,,,,,,0,,,,,
38332,Skin Deep,Charles Burns,"Burns, Charles",,"=""1560973900""","=""9781560973904""",0,4.08,Fantagraphics,Hardcover,104,2001,1992,,2011/12/21,"to-read, comix","to-read (#191), comix (#51)",to-read,,,,,,,0,,,,,
6488140,The Red Monkey Double Happiness Book,Joe Daly,"Daly, Joe",,"=""1606991639""","=""9781606991633""",0,3.51,Fantagraphics,Hardcover,112,2009,2009,,2011/12/21,"to-read, comix","to-read (#190), comix (#50)",to-read,,,,,,,0,,,,,
7074482,Wilson,Daniel Clowes,"Clowes, Daniel",,"=""1770460071""","=""9781770460072""",5,3.74,Drawn and Quarterly,Hardcover,77,2010,2010,2011/12/18,2011/12/18,"comix, library","comix (#49), library (#46)",read,,,,,,,0,,,,,
8793349,Mister Wonderful: A Love Story,Daniel Clowes,"Clowes, Daniel",,"=""0307378136""","=""9780307378132""",4,3.73,Pantheon,Hardcover,80,2011,2011,2011/12/18,2011/12/18,"comix, library","comix (#48), library (#47)",read,,,,,,,0,,,,,
25698,The Wealth of Nations,Adam Smith,"Smith, Adam",,"=""0553585975""","=""9780553585971""",5,3.86,Bantam Classics,Mass Market Paperback,1264,2003,1776,2012/08/19,2011/12/16,"economics, kindle","economics (#17), kindle (#2)",read,,,,,,,0,,,,,
7961571,The Amazing Screw-on Head and Other Curious Objects,Mike Mignola,"Mignola, Mike",,"=""1595825010""","=""9781595825018""",4,4.01,Dark Horse,Hardcover,104,2010,2002,2011/12/16,2011/12/16,"comix, library","comix (#47), library (#49)",read,,,,,,,0,,,,,
4000928,"Dead, She Said",Steve Niles,"Niles, Steve",Bernie Wrightson,"=""1600102859""","=""9781600102851""",3,3.31,IDW Publishing,Hardcover,104,2008,2008,2011/12/16,2011/12/16,"comix, library","comix (#46), library (#50)",read,,,,,,,0,,,,,
11928178,"The Mind: Leading Scientists Explore the Brain, Memory, Personality, and Happiness",John Brockman,"Brockman, John",,"=""0062025848""","=""9780062025845""",0,3.78,Harper Perennial,Paperback,288,2011,2011,,2011/12/12,to-read,to-read (#188),to-read,,,,,,,0,,,,,
12461659,The Digitally Divided Self: Relinquishing our Awareness to the Internet,David Carr,"Carr, David","Moreno Confalone, Ivo Quartiroli","=""8897233007""","=""9788897233008""",0,4.20,Silens,Paperback,276,2011,2011,,2011/12/12,to-read,to-read (#189),to-read,,,,,,,0,,,,,
12472555,"Culture: Leading Scientists Explore Societies, Art, Power, and Technology",John Brockman,"Brockman, John",,"=""0062023136""","=""9780062023131""",0,3.63,Harper Perennial,Paperback,304,2011,2011,,2011/12/12,to-read,to-read (#187),to-read,,,,,,,0,,,,,
138969,The Butcher Boy,Patrick McCabe,"McCabe, Patrick",,"=""0880641479""","=""9780880641470""",4,3.83,Fromm Intl,Hardcover,215,1993,1992,2011/12/17,2011/12/10,"irish, library","irish (#2), library (#48)",read,,,,,,,0,,,,,
8490112,"Daughter of Smoke & Bone (Daughter of Smoke & Bone, #1)",Laini Taylor,"Taylor, Laini",,"=""0316134023""","=""9780316134026""",0,4.04,"Little, Brown Books for Young Readers",Hardcover,422,2011,2011,,2011/12/10,to-read,to-read (#186),to-read,,,,,,,0,,,,,
13330943,The Night Circus,Erin Morgenstern,"Morgenstern, Erin",,"=""0307744434""","=""9780307744432""",5,4.03,Anchor,Paperback,512,2012,2011,2012/12/26,2011/12/10,"fantasy, book-club","fantasy (#25), book-club (#2)",read,,,,,,,0,,,,,
12756995,All about Emily,Connie Willis,"Willis, Connie",J.K. Potter,"=""1596064528""","=""9781596064522""",0,3.65,Subterranean Press,Hardcover,96,2011,2011,,2011/12/04,to-read,to-read (#185),to-read,,,,,,,0,,,,,
10818050,"A Study of History, Abridgement of Vols 7-10",Arnold Joseph Toynbee,"Toynbee, Arnold Joseph",David Churchill Somervell,"=""0199826684""","=""9780199826681""",0,4.23,"Oxford University Press, USA",ebook,0,1987,1957,,2011/11/29,"to-read, history","to-read (#184), history (#10)",to-read,,,,,,,0,,,,,
767233,"A Study of History, Abridgement of Vols 1-6",Arnold Joseph Toynbee,"Toynbee, Arnold Joseph",David Churchill Somervell,"=""0195050800""","=""9780195050806""",0,4.09,"Oxford University Press, USA",Paperback,640,1987,1935,,2011/11/29,"to-read, history","to-read (#183), history (#9)",to-read,,,,,,,0,,,,,
544053,"The City in History: Its Origins, Its Transformations, and Its Prospects",Lewis Mumford,"Mumford, Lewis",,"=""0156180359""","=""9780156180351""",0,4.09,Mariner Books,Paperback,784,1968,1961,,2011/11/29,"to-read, urban-studies","to-read (#182), urban-studies (#3)",to-read,,,,,,,0,,,,,
23814,"King Solomon's Mines (Allan Quatermain, #1)",H. Rider Haggard,"Haggard, H. Rider",,"=""0812966295""","=""9780812966299""",4,3.80,Modern Library,Paperback,264,2002,1885,2011/12/08,2011/11/28,"league-of-extraordinary-gentlemen, kindle","league-of-extraordinary-gentlemen (#31), kindle (#1)",read,,,,,,,0,,,,,
1137702,The Wendigo,Algernon Blackwood,"Blackwood, Algernon",,"=""1406905925""","=""9781406905922""",3,3.91,Hard Press,Paperback,48,2006,1910,2011/11/27,2011/11/27,"horror, league-of-extraordinary-gentlemen","horror (#5), league-of-extraordinary-gentlemen (#30)",read,,,,,,,0,,,,,
43554,The Quitter,Harvey Pekar,"Pekar, Harvey",Dean Haspiel,"=""1401204007""","=""9781401204006""",4,3.57,Vertigo,Paperback,104,2006,2005,2011/11/26,2011/11/26,"comix, library","comix (#45), library (#51)",read,,,,,,,0,,,,,
4893643,"FreakAngels, Volume 1 (FreakAngels, #1)",Warren Ellis,"Ellis, Warren",Paul Duffield,"=""1592910564""","=""9781592910564""",3,4.02,Avatar Press,Paperback,144,2008,2008,2011/11/19,2011/11/19,"comix, library","comix (#44), library (#55)",read,,,,,,,0,,,,,
145055,Algorithm Design,Jon Kleinberg,"Kleinberg, Jon",Éva Tardos,"=""0321295358""","=""9780321295354""",3,4.05,Pearson,Hardcover,838,2005,2005,2011/12/08,2011/11/19,"computer-science, for-school","computer-science (#13), for-school (#68)",read,,,,,,,0,,,,,
1823114,Three Shadows,Cyril Pedrosa,"Pedrosa, Cyril",Edward Gauvin,"=""159643239X""","=""9781596432390""",5,4.06,First Second,Paperback,268,2008,2007,2011/11/19,2011/11/19,"comix, library","comix (#43), library (#56)",read,,,,,,,0,,,,,
